x,rho,u,p,rho_exact,u_exact,p_exact
0.91125,0.125,0,0.10000001,0.125,0,0.1
0.91374999,0.125,0,0.10000001,0.125,0,0.1
0.91624999,0.125,0,0.10000001,0.125,0,0.1
0.91874999,0.125,0,0.10000001,0.125,0,0.1
0.92124999,0.125,0,0.10000001,0.125,0,0.1
0.92374998,0.125,0,0.10000001,0.125,0,0.1
0.92624998,0.125,0,0.10000001,0.125,0,0.1
0.92874998,0.125,0,0.10000001,0.125,0,0.1
0.93124998,0.125,0,0.10000001,0.125,0,0.1
0.93374997,0.125,0,0.10000001,0.125,0,0.1
0.93624997,0.125,0,0.10000001,0.125,0,0.1
0.93874997,0.125,0,0.10000001,0.125,0,0.1
0.94124997,0.125,0,0.10000001,0.125,0,0.1
0.94374996,0.125,0,0.10000001,0.125,0,0.1
0.94624996,0.125,0,0.10000001,0.125,0,0.1
0.94874996,0.125,0,0.10000001,0.125,0,0.1
0.95124996,0.125,0,0.10000001,0.125,0,0.1
0.95374995,0.125,0,0.10000001,0.125,0,0.1
0.95624995,0.125,0,0.10000001,0.125,0,0.1
0.95874995,0.125,0,0.10000001,0.125,0,0.1
0.96125001,0.125,0,0.10000001,0.125,0,0.1
0.96375,0.125,0,0.10000001,0.125,0,0.1
0.96625,0.125,0,0.10000001,0.125,0,0.1
0.96875,0.125,0,0.10000001,0.125,0,0.1
0.97125,0.125,0,0.10000001,0.125,0,0.1
0.97375,0.125,0,0.10000001,0.125,0,0.1
0.97624999,0.125,0,0.10000001,0.125,0,0.1
0.97874999,0.125,0,0.10000001,0.125,0,0.1
0.98124999,0.125,0,0.10000001,0.125,0,0.1
0.98374999,0.125,0,0.10000001,0.125,0,0.1
0.98624998,0.125,0,0.10000001,0.125,0,0.1
0.98874998,0.125,0,0.10000001,0.125,0,0.1
0.99124998,0.125,0,0.10000001,0.125,0,0.1
0.99374998,0.125,0,0.10000001,0.125,0,0.1
0.99624997,0.125,0,0.10000001,0.125,0,0.1
0.99874997,0.125,0,0.10000001,0.125,0,0.1
