x,rho,u,p,rho_exact,u_exact,p_exact
0.44624999,0.50347871,0.75870204,0.38262251,0.50183671,0.76205493,0.38087933
0.44874999,0.49845541,0.76903534,0.37728834,0.49678593,0.77247159,0.3755234
0.45124999,0.49347705,0.77935869,0.37202317,0.4917759,0.78288824,0.37023215
0.45374998,0.48854405,0.78967011,0.36682713,0.48680636,0.7933049,0.36500494
0.45624998,0.48365718,0.79996759,0.36170024,0.48187709,0.80372156,0.35984112
0.45874998,0.4788186,0.81024569,0.35664421,0.47698782,0.81413821,0.35474004
0.46124998,0.47402894,0.82050085,0.35166004,0.47213833,0.82455487,0.34970107
0.46374997,0.46929085,0.83072829,0.3467488,0.46732835,0.83497153,0.34472357
0.46625,0.46460867,0.84091705,0.34191465,0.4625576,0.84538831,0.33980687
0.46875,0.45998678,0.85105556,0.33716223,0.45782595,0.85580496,0.33495045
0.47125,0.45543277,0.86112487,0.33249846,0.4531331,0.86622162,0.33015365
0.47375,0.45095927,0.8710947,0.32793519,0.44847881,0.87663828,0.32541585
0.47624999,0.44658744,0.88091505,0.32349285,0.44386285,0.88705493,0.32073645
0.47874999,0.44235447,0.89049691,0.31920803,0.43928497,0.89747159,0.31611484
0.48124999,0.438324,0.89968902,0.31514323,0.43474494,0.90788825,0.31155043
0.48374999,0.4346047,0.90823102,0.31140584,0.43024253,0.9183049,0.30704263
0.48624998,0.43136537,0.91571856,0.3081609,0.42631943,0.92745262,0.30313018
0.48874998,0.42880964,0.92165571,0.305608,0.42631943,0.92745262,0.30313018
0.49124998,0.4270784,0.92569578,0.30388191,0.42631943,0.92745262,0.30313018
0.49374998,0.42608941,0.92801452,0.30289644,0.42631943,0.92745262,0.30313018
0.49625,0.42559174,0.92917973,0.30240133,0.42631943,0.92745262,0.30313018
0.49875,0.4253625,0.92970932,0.30217406,0.42631943,0.92745262,0.30313018
0.50124997,0.42526245,0.9299463,0.30207393,0.42631943,0.92745262,0.30313018
0.50374997,0.42524734,0.92998523,0.30205786,0.42631943,0.92745262,0.30313018
0.50624996,0.42534053,0.92976552,0.30215126,0.42631943,0.92745262,0.30313018
0.50874996,0.42551655,0.92935002,0.30232748,0.42631943,0.92745262,0.30313018
0.51124996,0.42571563,0.92888671,0.30252445,0.42631943,0.92745262,0.30313018
0.51375002,0.42590323,0.92845231,0.30270913,0.42631943,0.92745262,0.30313018
0.51625001,0.42604232,0.92812276,0.30284861,0.42631943,0.92745262,0.30313018
0.51875001,0.42612708,0.92791754,0.30293578,0.42631943,0.92745262,0.30313018
0.52125001,0.42618924,0.9277755,0.30299646,0.42631943,0.92745262,0.30313018
0.52375001,0.42624968,0.92764562,0.30305216,0.42631943,0.92745262,0.30313018
0.52625,0.42631397,0.92749339,0.30311674,0.42631943,0.92745262,0.30313018
0.52875,0.42637199,0.92734188,0.30318087,0.42631943,0.92745262,0.30313018
0.53125,0.42642108,0.92722541,0.30323085,0.42631943,0.92745262,0.30313018
0.53375,0.42645845,0.92715818,0.30325994,0.42631943,0.92745262,0.30313018
0.53625,0.42647722,0.92712343,0.30327442,0.42631943,0.92745262,0.30313018
0.53874999,0.42647713,0.92710119,0.30328298,0.42631943,0.92745262,0.30313018
0.54124999,0.42647696,0.92708147,0.30329153,0.42631943,0.92745262,0.30313018
0.54374999,0.42649063,0.92706996,0.30329752,0.42631943,0.92745262,0.30313018
