t,x
1.20439,6.098
1.20468,6.102
1.20496,6.102
1.20524,6.102
1.20552,6.106
1.2058,6.106
1.20608,6.106
1.20636,6.11
1.20664,6.11
1.20693,6.11
1.20721,6.114
1.20749,6.114
1.20777,6.114
1.20805,6.118
1.20833,6.118
1.20862,6.118
1.2089,6.122
1.20918,6.122
1.20946,6.122
1.20974,6.126
1.21002,6.126
1.2103,6.126
1.21059,6.13
1.21087,6.13
1.21115,6.13
1.21143,6.134
1.21171,6.134
1.21199,6.134
1.21228,6.138
1.21256,6.138
1.21284,6.138
1.21312,6.142
1.2134,6.142
1.21368,6.142
1.21397,6.146
1.21425,6.146
1.21453,6.146
1.21481,6.15
1.21509,6.15
1.21537,6.15
1.21565,6.154
1.21594,6.154
1.21622,6.154
1.2165,6.158
1.21678,6.158
1.21706,6.158
1.21734,6.162
1.21762,6.162
1.21791,6.162
1.21819,6.166
1.21847,6.166
1.21875,6.166
1.21903,6.17
1.21931,6.17
1.2196,6.17
1.21988,6.174
1.22016,6.174
1.22044,6.174
1.22072,6.178
1.221,6.178
1.22128,6.178
1.22157,6.182
1.22185,6.182
1.22213,6.182
1.22241,6.186
1.22269,6.186
1.22297,6.186
1.22326,6.19
1.22354,6.19
1.22382,6.19
1.2241,6.194
1.22438,6.194
1.22466,6.194
1.22495,6.198
1.22523,6.198
1.22551,6.198
1.22579,6.202
1.22607,6.202
1.22635,6.202
1.22664,6.206
1.22692,6.206
1.2272,6.206
1.22748,6.21
1.22776,6.21
1.22804,6.21
1.22833,6.214
1.22861,6.214
1.22889,6.214
1.22917,6.218
1.22945,6.218
1.22973,6.218
1.23001,6.222
1.2303,6.222
1.23058,6.222
1.23086,6.226
1.23114,6.226
1.23142,6.226
1.2317,6.23
1.23198,6.23
1.23227,6.23
1.23255,6.234
1.23283,6.234
1.23311,6.234
1.23339,6.238
1.23367,6.238
1.23396,6.238
1.23424,6.242
1.23452,6.242
1.2348,6.242
1.23508,6.246
1.23536,6.246
1.23565,6.246
1.23593,6.25
1.23621,6.25
1.23649,6.25
1.23677,6.254
1.23705,6.254
1.23734,6.254
1.23762,6.258
1.2379,6.258
1.23818,6.258
1.23846,6.262
1.23874,6.262
1.23903,6.262
1.23931,6.266
1.23959,6.266
1.23987,6.266
1.24015,6.27
1.24043,6.27
1.24072,6.27
1.241,6.274
1.24128,6.274
1.24156,6.274
1.24184,6.278
1.24212,6.278
1.24241,6.278
1.24269,6.282
1.24297,6.282
1.24325,6.282
1.24353,6.286
1.24381,6.286
1.2441,6.286
1.24438,6.29
1.24466,6.29
1.24494,6.29
1.24522,6.294
1.2455,6.294
1.24579,6.294
1.24607,6.298
1.24635,6.298
1.24663,6.298
1.24691,6.302
1.24719,6.302
1.24748,6.302
1.24776,6.306
1.24804,6.306
1.24832,6.306
1.2486,6.31
1.24888,6.31
1.24917,6.31
1.24945,6.314
1.24973,6.314
1.25001,6.314
1.25029,6.318
1.25057,6.318
1.25086,6.318
1.25114,6.322
1.25142,6.322
1.2517,6.322
1.25198,6.326
1.25226,6.326
1.25255,6.326
1.25283,6.33
1.25311,6.33
1.25339,6.33
1.25367,6.334
1.25395,6.334
1.25424,6.334
1.25452,6.338
1.2548,6.338
1.25508,6.338
1.25536,6.342
1.25564,6.342
1.25593,6.342
1.25621,6.346
1.25649,6.346
1.25677,6.346
1.25705,6.35
1.25733,6.35
1.25762,6.35
1.2579,6.354
1.25818,6.354
1.25846,6.354
1.25874,6.358
1.25902,6.358
1.25931,6.358
1.25959,6.362
1.25987,6.362
1.26015,6.362
1.26043,6.366
1.26072,6.366
1.261,6.366
1.26128,6.37
1.26156,6.37
1.26184,6.37
1.26213,6.374
1.26241,6.374
1.26269,6.374
1.26297,6.378
1.26325,6.378
1.26353,6.378
1.26382,6.382
1.2641,6.382
1.26438,6.382
1.26466,6.386
1.26494,6.386
1.26522,6.386
1.26551,6.39
1.26579,6.39
1.26607,6.39
1.26635,6.394
1.26663,6.394
1.26691,6.394
1.2672,6.398
1.26748,6.398
1.26776,6.398
1.26804,6.402
1.26832,6.402
1.2686,6.402
1.26889,6.406
1.26917,6.406
1.26945,6.406
1.26973,6.41
1.27001,6.41
1.27029,6.41
1.27058,6.414
1.27086,6.414
1.27114,6.414
1.27142,6.418
1.2717,6.418
1.27199,6.418
1.27227,6.422
1.27255,6.422
1.27283,6.422
1.27311,6.426
1.27339,6.426
1.27368,6.426
1.27396,6.43
1.27424,6.43
1.27452,6.43
1.2748,6.434
1.27508,6.434
1.27537,6.434
1.27565,6.438
1.27593,6.438
1.27621,6.438
1.27649,6.442
1.27678,6.442
1.27706,6.442
1.27734,6.446
1.27762,6.446
1.2779,6.446
1.27819,6.45
1.27847,6.45
1.27875,6.45
1.27903,6.454
1.27931,6.454
1.27959,6.454
1.27988,6.458
1.28016,6.458
1.28044,6.458
1.28072,6.462
1.281,6.462
1.28128,6.462
1.28157,6.466
1.28185,6.466
1.28213,6.466
1.28241,6.47
1.28269,6.47
1.28298,6.47
1.28326,6.474
1.28354,6.474
1.28382,6.474
1.2841,6.478
1.28438,6.478
1.28467,6.478
1.28495,6.482
1.28523,6.482
1.28551,6.482
1.28579,6.486
1.28608,6.486
1.28636,6.486
1.28664,6.49
1.28692,6.49
1.2872,6.49
1.28749,6.494
1.28777,6.494
1.28805,6.494
1.28833,6.498
1.28861,6.498
1.28889,6.498
1.28918,6.502
1.28946,6.502
1.28974,6.502
1.29002,6.506
1.2903,6.506
1.29058,6.506
1.29087,6.51
1.29115,6.51
1.29143,6.51
1.29171,6.514
1.29199,6.514
1.29228,6.514
1.29256,6.518
1.29284,6.518
1.29312,6.518
1.2934,6.522
1.29369,6.522
1.29397,6.522
1.29425,6.526
1.29453,6.526
1.29481,6.526
1.2951,6.53
1.29538,6.53
1.29566,6.53
1.29594,6.534
1.29622,6.534
1.2965,6.534
1.29679,6.538
1.29707,6.538
1.29735,6.538
1.29763,6.542
1.29791,6.542
1.2982,6.542
1.29848,6.546
1.29876,6.546
1.29904,6.546
1.29932,6.55
1.2996,6.55
1.29989,6.55
1.30017,6.554
1.30045,6.554
1.30073,6.554
1.30101,6.558
1.3013,6.558
1.30158,6.558
1.30186,6.562
1.30214,6.562
1.30242,6.562
1.30271,6.566
1.30299,6.566
1.30327,6.566
1.30355,6.57
1.30383,6.57
1.30411,6.57
1.3044,6.574
1.30468,6.574
1.30496,6.574
1.30524,6.578
1.30552,6.578
1.30581,6.578
1.30609,6.582
1.30637,6.582
1.30665,6.582
1.30693,6.586
1.30722,6.586
1.3075,6.586
1.30778,6.59
1.30806,6.59
1.30834,6.59
1.30863,6.594
1.30891,6.594
1.30919,6.594
1.30947,6.598
1.30975,6.598
1.31003,6.598
1.31032,6.602
1.3106,6.602
1.31088,6.602
1.31116,6.606
1.31144,6.606
1.31173,6.606
1.31201,6.61
1.31229,6.61
1.31257,6.61
1.31286,6.614
1.31314,6.614
1.31342,6.614
1.3137,6.618
1.31398,6.618
1.31426,6.618
1.31455,6.622
1.31483,6.622
1.31511,6.622
1.31539,6.626
1.31567,6.626
1.31596,6.626
1.31624,6.63
1.31652,6.63
1.3168,6.63
1.31708,6.634
1.31736,6.634
1.31765,6.634
1.31793,6.638
1.31821,6.638
1.31849,6.638
1.31878,6.642
1.31906,6.642
1.31934,6.642
1.31962,6.646
1.3199,6.646
1.32018,6.646
1.32047,6.65
1.32075,6.65
1.32103,6.65
1.32131,6.654
1.32159,6.654
1.32188,6.654
1.32216,6.658
1.32244,6.658
1.32272,6.658
1.32301,6.662
1.32329,6.662
1.32357,6.662
1.32385,6.666
1.32413,6.666
1.32441,6.666
1.3247,6.67
1.32498,6.67
1.32526,6.67
1.32554,6.674
1.32582,6.674
1.32611,6.674
1.32639,6.678
1.32667,6.678
1.32695,6.678
1.32723,6.682
1.32752,6.682
1.3278,6.682
1.32808,6.686
1.32836,6.686
1.32864,6.686
1.32893,6.69
1.32921,6.69
1.32949,6.69
1.32977,6.694
1.33005,6.694
1.33034,6.694
1.33062,6.698
1.3309,6.698
1.33118,6.698
1.33146,6.702
1.33175,6.702
1.33203,6.702
1.33231,6.706
1.33259,6.706
1.33287,6.706
1.33316,6.71
1.33344,6.71
1.33372,6.71
1.334,6.714
1.33428,6.714
1.33457,6.714
1.33485,6.718
1.33513,6.718
1.33541,6.718
1.33569,6.722
1.33598,6.722
1.33626,6.722
1.33654,6.726
1.33682,6.726
1.3371,6.726
1.33739,6.73
1.33767,6.73
1.33795,6.73
1.33823,6.734
1.33851,6.734
1.3388,6.734
1.33908,6.738
1.33936,6.738
1.33964,6.738
1.33992,6.742
1.34021,6.742
1.34049,6.742
1.34077,6.746
1.34105,6.746
1.34133,6.746
1.34162,6.75
1.3419,6.75
1.34218,6.75
1.34246,6.754
1.34274,6.754
1.34303,6.754
1.34331,6.758
1.34359,6.758
1.34387,6.758
1.34416,6.762
1.34444,6.762
1.34472,6.762
1.345,6.766
1.34528,6.766
1.34556,6.766
1.34585,6.77
1.34613,6.77
1.34641,6.77
1.34669,6.774
1.34697,6.774
1.34726,6.774
1.34754,6.778
1.34782,6.778
1.3481,6.778
1.34839,6.782
1.34867,6.782
1.34895,6.782
1.34923,6.786
1.34951,6.786
1.3498,6.786
1.35008,6.79
1.35036,6.79
1.35064,6.79
1.35092,6.794
1.35121,6.794
1.35149,6.794
1.35177,6.798
1.35205,6.798
1.35233,6.798
1.35262,6.802
1.3529,6.802
1.35318,6.802
1.35346,6.806
1.35374,6.806
1.35403,6.806
1.35431,6.81
1.35459,6.81
1.35487,6.81
1.35516,6.814
1.35544,6.814
1.35572,6.814
1.356,6.818
1.35628,6.818
1.35656,6.818
1.35685,6.822
1.35713,6.822
1.35741,6.822
1.35769,6.826
1.35798,6.826
1.35826,6.826
1.35854,6.83
1.35882,6.83
1.3591,6.83
1.35939,6.834
1.35967,6.834
1.35995,6.834
1.36023,6.838
1.36051,6.838
1.3608,6.838
1.36108,6.842
1.36136,6.842
1.36164,6.842
1.36193,6.846
1.36221,6.846
1.36249,6.846
1.36277,6.85
1.36305,6.85
1.36334,6.85
1.36362,6.854
1.3639,6.854
1.36418,6.854
1.36446,6.858
1.36475,6.858
1.36503,6.858
1.36531,6.862
1.36559,6.862
1.36587,6.862
1.36616,6.866
1.36644,6.866
1.36672,6.866
1.367,6.87
1.36728,6.87
1.36757,6.87
1.36785,6.874
1.36813,6.874
1.36841,6.874
1.3687,6.878
1.36898,6.878
1.36926,6.878
1.36954,6.882
1.36982,6.882
1.37011,6.882
1.37039,6.886
1.37067,6.886
1.37095,6.886
1.37124,6.89
1.37152,6.89
1.3718,6.89
1.37208,6.894
1.37236,6.894
1.37265,6.894
1.37293,6.898
1.37321,6.898
1.37349,6.898
1.37377,6.902
1.37406,6.902
1.37434,6.902
1.37462,6.906
1.3749,6.906
1.37518,6.906
1.37547,6.91
1.37575,6.91
1.37603,6.91
1.37631,6.914
1.3766,6.914
1.37688,6.914
1.37716,6.918
1.37744,6.918
1.37772,6.918
1.37801,6.922
1.37829,6.922
1.37857,6.922
1.37885,6.926
1.37913,6.926
1.37942,6.926
1.3797,6.93
1.37998,6.93
1.38026,6.93
1.38055,6.934
1.38083,6.934
1.38111,6.934
1.38139,6.938
1.38167,6.938
1.38196,6.938
1.38224,6.942
1.38252,6.942
1.3828,6.942
1.38309,6.946
1.38337,6.946
1.38365,6.946
1.38393,6.95
1.38421,6.95
1.3845,6.95
1.38478,6.954
1.38506,6.954
1.38534,6.954
1.38563,6.958
1.38591,6.958
1.38619,6.958
1.38647,6.962
1.38675,6.962
1.38704,6.962
1.38732,6.966
1.3876,6.966
1.38788,6.966
1.38816,6.97
1.38845,6.97
1.38873,6.97
1.38901,6.974
1.38929,6.974
1.38957,6.974
1.38986,6.978
1.39014,6.978
1.39042,6.978
1.3907,6.982
1.39099,6.982
1.39127,6.982
1.39155,6.986
1.39183,6.986
1.39211,6.986
1.3924,6.99
1.39268,6.99
1.39296,6.99
1.39324,6.994
1.39353,6.994
1.39381,6.994
1.39409,6.998
1.39437,6.998
1.39465,6.998
1.39494,7.002
1.39522,7.002
1.3955,7.002
1.39578,7.006
1.39607,7.006
1.39635,7.006
1.39663,7.01
1.39691,7.01
1.39719,7.01
1.39748,7.014
1.39776,7.014
1.39804,7.014
1.39832,7.018
1.39861,7.018
1.39889,7.018
1.39917,7.022
1.39945,7.022
1.39973,7.022
1.40002,7.026
1.4003,7.026
1.40058,7.026
1.40086,7.03
1.40115,7.03
1.40143,7.03
1.40171,7.034
1.40199,7.034
1.40227,7.034
1.40256,7.038
1.40284,7.038
1.40312,7.038
1.4034,7.042
1.40369,7.042
1.40397,7.042
1.40425,7.046
1.40453,7.046
1.40481,7.046
1.4051,7.05
1.40538,7.05
1.40566,7.05
1.40594,7.054
1.40623,7.054
1.40651,7.054
1.40679,7.058
1.40707,7.058
1.40735,7.058
1.40764,7.062
1.40792,7.062
1.4082,7.062
1.40848,7.066
1.40877,7.066
1.40905,7.066
1.40933,7.07
1.40961,7.07
1.40989,7.07
1.41018,7.074
1.41046,7.074
1.41074,7.074
1.41102,7.078
1.41131,7.078
1.41159,7.078
1.41187,7.082
1.41215,7.082
1.41244,7.082
1.41272,7.086
1.413,7.086
1.41328,7.086
1.41357,7.09
1.41385,7.09
1.41413,7.09
1.41441,7.094
1.41469,7.094
1.41498,7.094
1.41526,7.098
1.41554,7.098
1.41582,7.098
1.41611,7.102
1.41639,7.102
1.41667,7.102
1.41695,7.106
1.41723,7.106
1.41752,7.106
1.4178,7.11
1.41808,7.11
1.41836,7.11
1.41865,7.114
1.41893,7.114
1.41921,7.114
1.41949,7.118
1.41977,7.118
1.42006,7.118
1.42034,7.122
1.42062,7.122
1.4209,7.122
1.42119,7.126
1.42147,7.126
1.42175,7.126
1.42203,7.13
1.42231,7.13
1.4226,7.13
1.42288,7.134
1.42316,7.134
1.42344,7.134
1.42373,7.138
1.42401,7.138
1.42429,7.138
1.42457,7.142
1.42486,7.142
1.42514,7.142
1.42542,7.146
1.4257,7.146
1.42598,7.146
1.42627,7.15
1.42655,7.15
1.42683,7.15
1.42711,7.154
1.4274,7.154
1.42768,7.154
1.42796,7.158
1.42824,7.158
1.42853,7.158
1.42881,7.162
1.42909,7.162
1.42937,7.162
1.42966,7.166
1.42994,7.166
1.43022,7.166
1.4305,7.17
1.43078,7.17
1.43107,7.17
1.43135,7.174
1.43163,7.174
1.43191,7.174
1.4322,7.178
1.43248,7.178
1.43276,7.178
1.43304,7.182
1.43332,7.182
1.43361,7.182
1.43389,7.186
1.43417,7.186
1.43445,7.186
1.43474,7.19
1.43502,7.19
1.4353,7.19
1.43558,7.194
1.43587,7.194
1.43615,7.194
1.43643,7.198
1.43671,7.198
1.43699,7.198
1.43728,7.202
1.43756,7.202
1.43784,7.202
1.43813,7.206
1.43841,7.206
1.43869,7.206
1.43897,7.21
1.43925,7.21
1.43954,7.21
1.43982,7.214
1.4401,7.214
1.44038,7.214
1.44067,7.218
1.44095,7.218
1.44123,7.218
1.44151,7.222
1.44179,7.222
1.44208,7.222
1.44236,7.226
1.44264,7.226
1.44292,7.226
1.44321,7.23
1.44349,7.23
1.44377,7.23
1.44405,7.234
1.44434,7.234
1.44462,7.234
1.4449,7.238
1.44518,7.238
1.44547,7.238
1.44575,7.242
1.44603,7.242
1.44631,7.242
1.4466,7.246
1.44688,7.246
1.44716,7.246
1.44744,7.25
1.44772,7.25
1.44801,7.25
1.44829,7.254
1.44857,7.254
1.44885,7.254
1.44914,7.258
1.44942,7.258
1.4497,7.258
1.44998,7.262
1.45027,7.262
1.45055,7.262
1.45083,7.266
1.45111,7.266
1.45139,7.266
1.45168,7.27
1.45196,7.27
1.45224,7.27
1.45253,7.274
1.45281,7.274
1.45309,7.274
1.45337,7.278
1.45365,7.278
1.45394,7.278
1.45422,7.282
1.4545,7.282
1.45478,7.282
1.45507,7.286
1.45535,7.286
1.45563,7.286
1.45591,7.29
1.4562,7.29
1.45648,7.29
1.45676,7.294
1.45704,7.294
1.45732,7.294
1.45761,7.298
1.45789,7.298
1.45817,7.298
1.45846,7.302
1.45874,7.302
1.45902,7.302
1.4593,7.306
1.45958,7.306
1.45987,7.306
1.46015,7.31
1.46043,7.31
1.46071,7.31
1.461,7.314
1.46128,7.314
1.46156,7.314
1.46184,7.318
1.46213,7.318
1.46241,7.318
1.46269,7.322
1.46297,7.322
1.46326,7.322
1.46354,7.326
1.46382,7.326
1.4641,7.326
1.46439,7.33
1.46467,7.33
1.46495,7.33
1.46523,7.334
1.46551,7.334
1.4658,7.334
1.46608,7.338
1.46636,7.338
1.46664,7.338
1.46693,7.342
1.46721,7.342
1.46749,7.342
1.46777,7.346
1.46806,7.346
1.46834,7.346
1.46862,7.35
1.4689,7.35
1.46919,7.35
1.46947,7.354
1.46975,7.354
1.47003,7.354
1.47032,7.358
1.4706,7.358
1.47088,7.358
1.47116,7.362
1.47145,7.362
1.47173,7.362
1.47201,7.366
1.47229,7.366
1.47258,7.366
1.47286,7.37
1.47314,7.37
1.47342,7.37
1.47371,7.374
1.47399,7.374
1.47427,7.374
1.47455,7.378
1.47483,7.378
1.47512,7.378
1.4754,7.382
1.47568,7.382
1.47596,7.382
1.47625,7.386
1.47653,7.386
1.47681,7.386
1.4771,7.39
1.47738,7.39
1.47766,7.39
1.47794,7.394
1.47822,7.394
1.47851,7.394
1.47879,7.398
1.47907,7.398
1.47935,7.398
1.47964,7.402
1.47992,7.402
1.4802,7.402
1.48048,7.406
1.48077,7.406
1.48105,7.406
1.48133,7.41
1.48161,7.41
1.4819,7.41
1.48218,7.414
1.48246,7.414
1.48274,7.414
1.48303,7.418
1.48331,7.418
1.48359,7.418
1.48387,7.422
1.48416,7.422
1.48444,7.422
1.48472,7.426
1.485,7.426
1.48529,7.426
1.48557,7.43
1.48585,7.43
1.48613,7.43
1.48642,7.434
1.4867,7.434
1.48698,7.434
1.48726,7.438
1.48755,7.438
1.48783,7.438
1.48811,7.442
1.48839,7.442
1.48868,7.442
1.48896,7.446
1.48924,7.446
1.48952,7.446
1.48981,7.45
1.49009,7.45
1.49037,7.45
1.49065,7.454
1.49093,7.454
1.49122,7.454
1.4915,7.458
1.49178,7.458
1.49206,7.458
1.49235,7.462
1.49263,7.462
1.49291,7.462
1.4932,7.466
1.49348,7.466
1.49376,7.466
1.49404,7.47
1.49432,7.47
1.49461,7.47
1.49489,7.474
1.49517,7.474
1.49545,7.474
1.49574,7.478
1.49602,7.478
1.4963,7.478
1.49659,7.482
1.49687,7.482
1.49715,7.482
1.49743,7.486
1.49771,7.486
1.498,7.486
1.49828,7.49
1.49856,7.49
1.49884,7.49
1.49913,7.494
1.49941,7.494
1.49969,7.494
1.49998,7.498
1.50026,7.498
1.50054,7.498
1.50082,7.502
1.5011,7.502
1.50139,7.502
1.50167,7.506
1.50195,7.506
1.50223,7.506
1.50252,7.51
1.5028,7.51
1.50308,7.51
1.50337,7.514
1.50365,7.514
1.50393,7.514
1.50421,7.518
1.50449,7.518
1.50478,7.518
1.50506,7.522
1.50534,7.522
1.50563,7.522
1.50591,7.526
1.50619,7.526
1.50647,7.526
1.50676,7.53
1.50704,7.53
1.50732,7.53
1.5076,7.534
1.50789,7.534
1.50817,7.534
1.50845,7.538
1.50873,7.538
1.50902,7.538
1.5093,7.542
1.50958,7.542
1.50986,7.542
1.51015,7.546
1.51043,7.546
1.51071,7.546
1.51099,7.55
1.51128,7.55
1.51156,7.55
1.51184,7.554
1.51212,7.554
1.51241,7.554
1.51269,7.558
1.51297,7.558
1.51325,7.558
1.51354,7.562
1.51382,7.562
1.5141,7.562
1.51438,7.566
1.51467,7.566
1.51495,7.566
1.51523,7.57
1.51551,7.57
1.5158,7.57
1.51608,7.574
1.51636,7.574
1.51664,7.574
1.51693,7.578
1.51721,7.578
1.51749,7.578
1.51778,7.582
1.51806,7.582
1.51834,7.582
1.51862,7.586
1.5189,7.586
1.51919,7.586
1.51947,7.59
1.51975,7.59
1.52003,7.59
1.52032,7.594
1.5206,7.594
1.52088,7.594
1.52117,7.598
1.52145,7.598
1.52173,7.598
1.52201,7.602
1.52229,7.602
1.52258,7.602
1.52286,7.606
1.52314,7.606
1.52343,7.606
1.52371,7.61
1.52399,7.61
1.52427,7.61
1.52456,7.614
1.52484,7.614
1.52512,7.614
1.5254,7.618
1.52569,7.618
1.52597,7.618
1.52625,7.622
1.52653,7.622
1.52682,7.622
1.5271,7.626
1.52738,7.626
1.52766,7.626
1.52795,7.63
1.52823,7.63
1.52851,7.63
1.5288,7.634
1.52908,7.634
1.52936,7.634
1.52964,7.638
1.52992,7.638
1.53021,7.638
1.53049,7.642
1.53077,7.642
1.53105,7.642
1.53134,7.646
1.53162,7.646
1.5319,7.646
1.53219,7.65
1.53247,7.65
1.53275,7.65
1.53303,7.654
1.53332,7.654
1.5336,7.654
1.53388,7.658
1.53416,7.658
1.53445,7.658
1.53473,7.662
1.53501,7.662
1.53529,7.662
1.53558,7.666
1.53586,7.666
1.53614,7.666
1.53643,7.67
1.53671,7.67
1.53699,7.67
1.53727,7.674
1.53755,7.674
1.53784,7.674
1.53812,7.678
1.5384,7.678
1.53868,7.678
1.53897,7.682
1.53925,7.682
1.53953,7.682
1.53982,7.686
1.5401,7.686
1.54038,7.686
1.54066,7.69
1.54095,7.69
1.54123,7.69
1.54151,7.694
1.54179,7.694
1.54208,7.694
1.54236,7.698
1.54264,7.698
1.54292,7.698
1.54321,7.702
1.54349,7.702
1.54377,7.702
1.54406,7.706
1.54434,7.706
1.54462,7.706
1.5449,7.71
1.54518,7.71
1.54547,7.71
1.54575,7.714
1.54603,7.714
1.54632,7.714
1.5466,7.718
1.54688,7.718
1.54716,7.718
1.54745,7.722
1.54773,7.722
1.54801,7.722
1.54829,7.726
1.54858,7.726
1.54886,7.726
1.54914,7.73
1.54942,7.73
1.54971,7.73
1.54999,7.734
1.55027,7.734
1.55055,7.734
1.55084,7.738
1.55112,7.738
1.5514,7.738
1.55169,7.742
1.55197,7.742
1.55225,7.742
1.55253,7.746
1.55282,7.746
1.5531,7.746
1.55338,7.75
1.55366,7.75
1.55395,7.75
1.55423,7.754
1.55451,7.754
1.55479,7.754
1.55508,7.758
1.55536,7.758
1.55564,7.758
1.55593,7.762
1.55621,7.762
1.55649,7.762
1.55677,7.766
1.55706,7.766
1.55734,7.766
1.55762,7.77
1.5579,7.77
1.55819,7.77
1.55847,7.774
1.55875,7.774
1.55903,7.774
1.55932,7.778
1.5596,7.778
1.55988,7.778
1.56017,7.782
1.56045,7.782
1.56073,7.782
1.56101,7.786
1.5613,7.786
1.56158,7.786
1.56186,7.79
1.56214,7.79
1.56243,7.79
1.56271,7.794
1.56299,7.794
1.56327,7.794
1.56356,7.798
1.56384,7.798
1.56412,7.798
1.56441,7.802
1.56469,7.802
1.56497,7.802
1.56525,7.806
1.56554,7.806
1.56582,7.806
1.5661,7.81
1.56638,7.81
1.56667,7.81
1.56695,7.814
1.56723,7.814
1.56751,7.814
1.5678,7.818
1.56808,7.818
1.56836,7.818
1.56865,7.822
1.56893,7.822
1.56921,7.822
1.56949,7.826
1.56978,7.826
1.57006,7.826
1.57034,7.83
1.57062,7.83
1.57091,7.83
1.57119,7.834
1.57147,7.834
1.57175,7.834
1.57204,7.838
1.57232,7.838
1.5726,7.838
1.57289,7.842
1.57317,7.842
1.57345,7.842
1.57373,7.846
1.57402,7.846
1.5743,7.846
1.57458,7.85
1.57486,7.85
1.57515,7.85
1.57543,7.854
1.57571,7.854
1.57599,7.854
1.57628,7.858
1.57656,7.858
1.57684,7.858
1.57713,7.862
1.57741,7.862
1.57769,7.862
1.57797,7.866
1.57826,7.866
1.57854,7.866
1.57882,7.87
1.5791,7.87
1.57939,7.87
1.57967,7.874
1.57995,7.874
1.58024,7.874
1.58052,7.878
1.5808,7.878
1.58108,7.878
1.58137,7.882
1.58165,7.882
1.58193,7.882
1.58222,7.886
1.5825,7.886
1.58278,7.886
1.58306,7.89
1.58334,7.89
1.58363,7.89
1.58391,7.894
1.58419,7.894
1.58448,7.894
1.58476,7.898
1.58504,7.898
1.58532,7.898
1.58561,7.902
1.58589,7.902
1.58617,7.902
1.58646,7.906
1.58674,7.906
1.58702,7.906
1.5873,7.91
1.58759,7.91
1.58787,7.91
1.58815,7.914
1.58843,7.914
1.58872,7.914
1.589,7.918
1.58928,7.918
1.58956,7.918
1.58985,7.922
1.59013,7.922
1.59041,7.922
1.5907,7.926
1.59098,7.926
1.59126,7.926
1.59154,7.93
1.59183,7.93
1.59211,7.93
1.59239,7.934
1.59267,7.934
1.59296,7.934
1.59324,7.938
1.59352,7.938
1.59381,7.938
1.59409,7.942
1.59437,7.942
1.59465,7.942
1.59494,7.946
1.59522,7.946
1.5955,7.946
1.59579,7.95
1.59607,7.95
1.59635,7.95
1.59663,7.954
1.59692,7.954
1.5972,7.954
1.59748,7.958
1.59776,7.958
1.59805,7.958
1.59833,7.962
1.59861,7.962
1.59889,7.962
1.59918,7.966
1.59946,7.966
1.59974,7.966
1.60003,7.97
1.60031,7.97
1.60059,7.97
1.60088,7.974
1.60116,7.974
1.60144,7.974
1.60172,7.978
1.602,7.978
1.60229,7.978
1.60257,7.982
1.60285,7.982
1.60314,7.982
1.60342,7.986
1.6037,7.986
1.60398,7.986
1.60427,7.99
1.60455,7.99
1.60483,7.99
1.60512,7.994
1.6054,7.994
1.60568,7.994
1.60596,7.998
1.60625,7.998
1.60653,7.998
1.60681,8.002
1.60709,8.002
1.60738,8.002
1.60766,8.006
1.60794,8.006
1.60823,8.006
1.60851,8.01
1.60879,8.01
1.60907,8.01
1.60936,8.014
1.60964,8.014
1.60992,8.014
1.61021,8.018
1.61049,8.018
1.61077,8.018
1.61105,8.022
1.61134,8.022
1.61162,8.022
1.6119,8.026
1.61218,8.026
1.61247,8.026
1.61275,8.03
1.61303,8.03
1.61332,8.03
1.6136,8.034
1.61388,8.034
1.61416,8.034
1.61445,8.038
1.61473,8.038
1.61501,8.038
1.6153,8.042
1.61558,8.042
1.61586,8.042
1.61614,8.046
1.61643,8.046
1.61671,8.046
1.61699,8.05
1.61727,8.05
1.61756,8.05
1.61784,8.054
1.61812,8.054
1.61841,8.054
1.61869,8.058
1.61897,8.058
1.61925,8.058
1.61954,8.062
1.61982,8.062
1.6201,8.062
1.62039,8.066
1.62067,8.066
1.62095,8.066
1.62123,8.07
1.62152,8.07
1.6218,8.07
1.62208,8.074
1.62236,8.074
1.62265,8.074
1.62293,8.078
1.62321,8.078
1.6235,8.078
1.62378,8.082
1.62406,8.082
1.62434,8.082
1.62463,8.086
1.62491,8.086
1.62519,8.086
1.62548,8.09
1.62576,8.09
1.62604,8.09
1.62632,8.094
1.62661,8.094
1.62689,8.094
1.62717,8.098
1.62746,8.098
1.62774,8.098
1.62802,8.102
1.6283,8.102
1.62859,8.102
1.62887,8.106
1.62915,8.106
1.62943,8.106
1.62972,8.11
1.63,8.11
1.63028,8.11
1.63057,8.114
1.63085,8.114
1.63113,8.114
1.63142,8.118
1.6317,8.118
1.63198,8.118
1.63226,8.122
1.63255,8.122
1.63283,8.122
1.63311,8.126
1.63339,8.126
1.63368,8.126
1.63396,8.13
1.63424,8.13
1.63453,8.13
1.63481,8.134
1.63509,8.134
1.63537,8.134
1.63566,8.138
1.63594,8.138
1.63622,8.138
1.63651,8.142
1.63679,8.142
1.63707,8.142
1.63735,8.146
1.63764,8.146
1.63792,8.146
1.6382,8.15
1.63848,8.15
1.63877,8.15
1.63905,8.154
1.63933,8.154
1.63962,8.154
1.6399,8.158
1.64018,8.158
1.64046,8.158
1.64075,8.162
1.64103,8.162
1.64131,8.162
1.6416,8.166
1.64188,8.166
1.64216,8.166
1.64245,8.17
1.64273,8.17
1.64301,8.17
1.64329,8.174
