x,y,rho
0.41602,0.58789,0.423757
0.42383,0.58789,0.425989
0.43164,0.58789,0.426279
0.43945,0.58789,0.426069
0.44727,0.58789,0.426083
0.45508,0.58789,0.426247
0.46289,0.58789,0.426266
0.4707,0.58789,0.426255
0.47852,0.58789,0.426286
0.48633,0.58789,0.426342
0.49414,0.58789,0.426348
0.50195,0.58789,0.426341
0.50977,0.58789,0.426336
0.51758,0.58789,0.426276
0.52539,0.58789,0.42617
0.5332,0.58789,0.426147
0.54102,0.58789,0.426201
0.54883,0.58789,0.426245
0.55664,0.58789,0.426186
0.56445,0.58789,0.426029
0.57227,0.58789,0.425819
0.58008,0.58789,0.42568
0.58789,0.58789,0.425026
0.5957,0.58789,0.414673
0.60352,0.58789,0.368599
0.61133,0.58789,0.299718
0.61914,0.58789,0.263686
0.62695,0.58789,0.26283
0.63477,0.58789,0.263769
0.64258,0.58789,0.265405
0.65039,0.58789,0.26561
0.6582,0.58789,0.265639
0.66602,0.58789,0.265683
0.67383,0.58789,0.265716
0.68164,0.58789,0.265703
0.68945,0.58789,0.265606
0.69727,0.58789,0.265513
0.70508,0.58789,0.265515
0.71289,0.58789,0.265582
0.7207,0.58789,0.265587
0.72852,0.58789,0.265489
0.73633,0.58789,0.265479
0.74414,0.58789,0.265559
0.75195,0.58789,0.265592
0.75977,0.58789,0.265562
0.76758,0.58789,0.265542
0.77539,0.58789,0.265206
0.7832,0.58789,0.178032
0.79102,0.58789,0.125025
0.79883,0.58789,0.125
0.80664,0.58789,0.125
0.81445,0.58789,0.125
0.82227,0.58789,0.125
0.83008,0.58789,0.125
0.83789,0.58789,0.125
0.8457,0.58789,0.125
0.85352,0.58789,0.125
0.86133,0.58789,0.125
0.86914,0.58789,0.125
0.87695,0.58789,0.125
0.88477,0.58789,0.125
0.89258,0.58789,0.125
0.90039,0.58789,0.125
0.9082,0.58789,0.125
0.91602,0.58789,0.125
0.92383,0.58789,0.125
0.93164,0.58789,0.125
0.93945,0.58789,0.125
0.94727,0.58789,0.125
0.95508,0.58789,0.125
0.96289,0.58789,0.125
0.9707,0.58789,0.125
0.97852,0.58789,0.125
0.98633,0.58789,0.125
0.99414,0.58789,0.125
0.0019531,0.5957,1
0.0097656,0.5957,1
0.017578,0.5957,1
0.025391,0.5957,1
0.033203,0.5957,1
0.041016,0.5957,1
0.048828,0.5957,1
0.056641,0.5957,1
0.064453,0.5957,1
0.072266,0.5957,1
0.080078,0.5957,1
0.087891,0.5957,1
0.095703,0.5957,1
0.10352,0.5957,1
0.11133,0.5957,1
0.11914,0.5957,1
0.12695,0.5957,0.999999
0.13477,0.5957,0.999951
0.14258,0.5957,0.997158
0.15039,0.5957,0.98447
0.1582,0.5957,0.965482
0.16602,0.5957,0.94393
0.17383,0.5957,0.921559
0.18164,0.5957,0.899049
0.18945,0.5957,0.876673
0.19727,0.5957,0.854555
0.20508,0.5957,0.832758
0.21289,0.5957,0.81132
0.2207,0.5957,0.790259
0.22852,0.5957,0.769588
0.23633,0.5957,0.749313
0.24414,0.5957,0.72944
0.25195,0.5957,0.709967
0.25977,0.5957,0.690893
0.26758,0.5957,0.672216
0.27539,0.5957,0.653933
0.2832,0.5957,0.63604
0.29102,0.5957,0.618533
0.29883,0.5957,0.601408
0.30664,0.5957,0.584658
0.31445,0.5957,0.568278
0.32227,0.5957,0.552264
0.33008,0.5957,0.536609
0.33789,0.5957,0.521307
0.3457,0.5957,0.506353
0.35352,0.5957,0.491746
0.36133,0.5957,0.477491
0.36914,0.5957,0.463599
0.37695,0.5957,0.450136
0.38477,0.5957,0.437486
0.39258,0.5957,0.427203
0.40039,0.5957,0.422956
0.4082,0.5957,0.423757
0.41602,0.5957,0.425989
0.42383,0.5957,0.426279
0.43164,0.5957,0.426069
0.43945,0.5957,0.426083
0.44727,0.5957,0.426247
0.45508,0.5957,0.426266
0.46289,0.5957,0.426255
0.4707,0.5957,0.426286
0.47852,0.5957,0.426342
0.48633,0.5957,0.426348
0.49414,0.5957,0.426341
0.50195,0.5957,0.426336
0.50977,0.5957,0.426276
0.51758,0.5957,0.42617
0.52539,0.5957,0.426147
0.5332,0.5957,0.426201
0.54102,0.5957,0.426245
0.54883,0.5957,0.426186
0.55664,0.5957,0.426029
0.56445,0.5957,0.425819
0.57227,0.5957,0.42568
0.58008,0.5957,0.425026
0.58789,0.5957,0.414673
0.5957,0.5957,0.368599
0.60352,0.5957,0.299718
0.61133,0.5957,0.263686
0.61914,0.5957,0.26283
0.62695,0.5957,0.263769
0.63477,0.5957,0.265405
0.64258,0.5957,0.26561
0.65039,0.5957,0.265639
0.6582,0.5957,0.265683
0.66602,0.5957,0.265716
0.67383,0.5957,0.265703
0.68164,0.5957,0.265606
0.68945,0.5957,0.265513
0.69727,0.5957,0.265515
0.70508,0.5957,0.265582
0.71289,0.5957,0.265587
0.7207,0.5957,0.265489
0.72852,0.5957,0.265479
0.73633,0.5957,0.265559
0.74414,0.5957,0.265592
0.75195,0.5957,0.265562
0.75977,0.5957,0.265542
0.76758,0.5957,0.265206
0.77539,0.5957,0.178032
0.7832,0.5957,0.125025
0.79102,0.5957,0.125
0.79883,0.5957,0.125
0.80664,0.5957,0.125
0.81445,0.5957,0.125
0.82227,0.5957,0.125
0.83008,0.5957,0.125
0.83789,0.5957,0.125
0.8457,0.5957,0.125
0.85352,0.5957,0.125
0.86133,0.5957,0.125
0.86914,0.5957,0.125
0.87695,0.5957,0.125
0.88477,0.5957,0.125
0.89258,0.5957,0.125
0.90039,0.5957,0.125
0.9082,0.5957,0.125
0.91602,0.5957,0.125
0.92383,0.5957,0.125
0.93164,0.5957,0.125
0.93945,0.5957,0.125
0.94727,0.5957,0.125
0.95508,0.5957,0.125
0.96289,0.5957,0.125
0.9707,0.5957,0.125
0.97852,0.5957,0.125
0.98633,0.5957,0.125
0.99414,0.5957,0.125
0.0019531,0.60352,1
0.0097656,0.60352,1
0.017578,0.60352,1
0.025391,0.60352,1
0.033203,0.60352,1
0.041016,0.60352,1
0.048828,0.60352,1
0.056641,0.60352,1
0.064453,0.60352,1
0.072266,0.60352,1
0.080078,0.60352,1
0.087891,0.60352,1
0.095703,0.60352,1
0.10352,0.60352,1
0.11133,0.60352,1
0.11914,0.60352,0.999999
0.12695,0.60352,0.999951
0.13477,0.60352,0.997158
0.14258,0.60352,0.98447
0.15039,0.60352,0.965482
0.1582,0.60352,0.94393
0.16602,0.60352,0.921559
0.17383,0.60352,0.899049
0.18164,0.60352,0.876674
0.18945,0.60352,0.854555
0.19727,0.60352,0.832759
0.20508,0.60352,0.81132
0.21289,0.60352,0.790259
0.2207,0.60352,0.769588
0.22852,0.60352,0.749313
0.23633,0.60352,0.72944
0.24414,0.60352,0.709967
0.25195,0.60352,0.690893
0.25977,0.60352,0.672216
0.26758,0.60352,0.653933
0.27539,0.60352,0.63604
0.2832,0.60352,0.618534
0.29102,0.60352,0.601408
0.29883,0.60352,0.584658
0.30664,0.60352,0.568278
0.31445,0.60352,0.552264
0.32227,0.60352,0.536609
0.33008,0.60352,0.521307
0.33789,0.60352,0.506353
0.3457,0.60352,0.491746
0.35352,0.60352,0.477491
0.36133,0.60352,0.463599
0.36914,0.60352,0.450136
0.37695,0.60352,0.437486
0.38477,0.60352,0.427203
0.39258,0.60352,0.422956
0.40039,0.60352,0.423757
0.4082,0.60352,0.425989
0.41602,0.60352,0.426279
0.42383,0.60352,0.426069
0.43164,0.60352,0.426083
0.43945,0.60352,0.426247
0.44727,0.60352,0.426266
0.45508,0.60352,0.426255
0.46289,0.60352,0.426286
0.4707,0.60352,0.426342
0.47852,0.60352,0.426348
0.48633,0.60352,0.426341
0.49414,0.60352,0.426336
0.50195,0.60352,0.426276
0.50977,0.60352,0.42617
0.51758,0.60352,0.426147
0.52539,0.60352,0.426201
0.5332,0.60352,0.426245
0.54102,0.60352,0.426186
0.54883,0.60352,0.426029
0.55664,0.60352,0.425819
0.56445,0.60352,0.42568
0.57227,0.60352,0.425026
0.58008,0.60352,0.414673
0.58789,0.60352,0.368599
0.5957,0.60352,0.299718
0.60352,0.60352,0.263686
0.61133,0.60352,0.26283
0.61914,0.60352,0.263769
0.62695,0.60352,0.265405
0.63477,0.60352,0.26561
0.64258,0.60352,0.265639
0.65039,0.60352,0.265683
0.6582,0.60352,0.265716
0.66602,0.60352,0.265703
0.67383,0.60352,0.265606
0.68164,0.60352,0.265513
0.68945,0.60352,0.265515
0.69727,0.60352,0.265582
0.70508,0.60352,0.265587
0.71289,0.60352,0.265489
0.7207,0.60352,0.265479
0.72852,0.60352,0.265559
0.73633,0.60352,0.265592
0.74414,0.60352,0.265562
0.75195,0.60352,0.265542
0.75977,0.60352,0.265206
0.76758,0.60352,0.178032
0.77539,0.60352,0.125025
0.7832,0.60352,0.125
0.79102,0.60352,0.125
0.79883,0.60352,0.125
0.80664,0.60352,0.125
0.81445,0.60352,0.125
0.82227,0.60352,0.125
0.83008,0.60352,0.125
0.83789,0.60352,0.125
0.8457,0.60352,0.125
0.85352,0.60352,0.125
0.86133,0.60352,0.125
0.86914,0.60352,0.125
0.87695,0.60352,0.125
0.88477,0.60352,0.125
0.89258,0.60352,0.125
0.90039,0.60352,0.125
0.9082,0.60352,0.125
0.91602,0.60352,0.125
0.92383,0.60352,0.125
0.93164,0.60352,0.125
0.93945,0.60352,0.125
0.94727,0.60352,0.125
0.95508,0.60352,0.125
0.96289,0.60352,0.125
0.9707,0.60352,0.125
0.97852,0.60352,0.125
0.98633,0.60352,0.125
0.99414,0.60352,0.125
0.0019531,0.61133,1
0.0097656,0.61133,1
0.017578,0.61133,1
0.025391,0.61133,1
0.033203,0.61133,1
0.041016,0.61133,1
0.048828,0.61133,1
0.056641,0.61133,1
0.064453,0.61133,1
0.072266,0.61133,1
0.080078,0.61133,1
0.087891,0.61133,1
0.095703,0.61133,1
0.10352,0.61133,1
0.11133,0.61133,0.999999
0.11914,0.61133,0.999951
0.12695,0.61133,0.997158
0.13477,0.61133,0.98447
0.14258,0.61133,0.965482
0.15039,0.61133,0.94393
0.1582,0.61133,0.921559
0.16602,0.61133,0.89905
0.17383,0.61133,0.876674
0.18164,0.61133,0.854555
0.18945,0.61133,0.832759
0.19727,0.61133,0.81132
0.20508,0.61133,0.790259
0.21289,0.61133,0.769588
0.2207,0.61133,0.749314
0.22852,0.61133,0.72944
0.23633,0.61133,0.709967
0.24414,0.61133,0.690893
0.25195,0.61133,0.672216
0.25977,0.61133,0.653933
0.26758,0.61133,0.63604
0.27539,0.61133,0.618533
0.2832,0.61133,0.601408
0.29102,0.61133,0.584658
0.29883,0.61133,0.568278
0.30664,0.61133,0.552264
0.31445,0.61133,0.536609
0.32227,0.61133,0.521307
0.33008,0.61133,0.506353
0.33789,0.61133,0.491746
0.3457,0.61133,0.477491
0.35352,0.61133,0.463599
0.36133,0.61133,0.450136
0.36914,0.61133,0.437486
0.37695,0.61133,0.427203
0.38477,0.61133,0.422956
0.39258,0.61133,0.423757
0.40039,0.61133,0.425989
0.4082,0.61133,0.426279
0.41602,0.61133,0.426069
0.42383,0.61133,0.426083
0.43164,0.61133,0.426247
0.43945,0.61133,0.426266
0.44727,0.61133,0.426255
0.45508,0.61133,0.426286
0.46289,0.61133,0.426342
0.4707,0.61133,0.426348
0.47852,0.61133,0.426341
0.48633,0.61133,0.426336
0.49414,0.61133,0.426276
0.50195,0.61133,0.42617
0.50977,0.61133,0.426147
0.51758,0.61133,0.426201
0.52539,0.61133,0.426245
0.5332,0.61133,0.426186
0.54102,0.61133,0.426029
0.54883,0.61133,0.425819
0.55664,0.61133,0.42568
0.56445,0.61133,0.425026
0.57227,0.61133,0.414673
0.58008,0.61133,0.368599
0.58789,0.61133,0.299718
0.5957,0.61133,0.263686
0.60352,0.61133,0.26283
0.61133,0.61133,0.263769
0.61914,0.61133,0.265405
0.62695,0.61133,0.26561
0.63477,0.61133,0.265639
0.64258,0.61133,0.265683
0.65039,0.61133,0.265716
0.6582,0.61133,0.265703
0.66602,0.61133,0.265606
0.67383,0.61133,0.265513
0.68164,0.61133,0.265515
0.68945,0.61133,0.265582
0.69727,0.61133,0.265587
0.70508,0.61133,0.265489
0.71289,0.61133,0.265479
0.7207,0.61133,0.265559
0.72852,0.61133,0.265592
0.73633,0.61133,0.265562
0.74414,0.61133,0.265542
0.75195,0.61133,0.265206
0.75977,0.61133,0.178032
0.76758,0.61133,0.125025
0.77539,0.61133,0.125
0.7832,0.61133,0.125
0.79102,0.61133,0.125
0.79883,0.61133,0.125
0.80664,0.61133,0.125
0.81445,0.61133,0.125
0.82227,0.61133,0.125
0.83008,0.61133,0.125
0.83789,0.61133,0.125
0.8457,0.61133,0.125
0.85352,0.61133,0.125
0.86133,0.61133,0.125
0.86914,0.61133,0.125
0.87695,0.61133,0.125
0.88477,0.61133,0.125
0.89258,0.61133,0.125
0.90039,0.61133,0.125
0.9082,0.61133,0.125
0.91602,0.61133,0.125
0.92383,0.61133,0.125
0.93164,0.61133,0.125
0.93945,0.61133,0.125
0.94727,0.61133,0.125
0.95508,0.61133,0.125
0.96289,0.61133,0.125
0.9707,0.61133,0.125
0.97852,0.61133,0.125
0.98633,0.61133,0.125
0.99414,0.61133,0.125
0.0019531,0.61914,1
0.0097656,0.61914,1
0.017578,0.61914,1
0.025391,0.61914,1
0.033203,0.61914,1
0.041016,0.61914,1
0.048828,0.61914,1
0.056641,0.61914,1
0.064453,0.61914,1
0.072266,0.61914,1
0.080078,0.61914,1
0.087891,0.61914,1
0.095703,0.61914,1
0.10352,0.61914,0.999999
0.11133,0.61914,0.999951
0.11914,0.61914,0.997158
0.12695,0.61914,0.98447
0.13477,0.61914,0.965482
0.14258,0.61914,0.94393
0.15039,0.61914,0.921559
0.1582,0.61914,0.899049
0.16602,0.61914,0.876674
0.17383,0.61914,0.854555
0.18164,0.61914,0.832758
0.18945,0.61914,0.81132
0.19727,0.61914,0.790259
0.20508,0.61914,0.769588
0.21289,0.61914,0.749314
0.2207,0.61914,0.72944
0.22852,0.61914,0.709967
0.23633,0.61914,0.690893
0.24414,0.61914,0.672216
0.25195,0.61914,0.653933
0.25977,0.61914,0.63604
0.26758,0.61914,0.618533
0.27539,0.61914,0.601408
0.2832,0.61914,0.584658
0.29102,0.61914,0.568279
0.29883,0.61914,0.552264
0.30664,0.61914,0.536609
0.31445,0.61914,0.521307
0.32227,0.61914,0.506353
0.33008,0.61914,0.491746
0.33789,0.61914,0.477492
0.3457,0.61914,0.463599
0.35352,0.61914,0.450136
0.36133,0.61914,0.437486
0.36914,0.61914,0.427203
0.37695,0.61914,0.422956
0.38477,0.61914,0.423757
0.39258,0.61914,0.425989
0.40039,0.61914,0.426279
0.4082,0.61914,0.426069
0.41602,0.61914,0.426083
0.42383,0.61914,0.426247
0.43164,0.61914,0.426266
0.43945,0.61914,0.426255
0.44727,0.61914,0.426286
0.45508,0.61914,0.426342
0.46289,0.61914,0.426348
0.4707,0.61914,0.426341
0.47852,0.61914,0.426336
0.48633,0.61914,0.426276
0.49414,0.61914,0.42617
0.50195,0.61914,0.426147
0.50977,0.61914,0.426201
0.51758,0.61914,0.426245
0.52539,0.61914,0.426186
0.5332,0.61914,0.426029
0.54102,0.61914,0.425819
0.54883,0.61914,0.42568
0.55664,0.61914,0.425026
0.56445,0.61914,0.414673
0.57227,0.61914,0.368599
0.58008,0.61914,0.299718
0.58789,0.61914,0.263686
0.5957,0.61914,0.26283
0.60352,0.61914,0.263769
0.61133,0.61914,0.265405
0.61914,0.61914,0.26561
0.62695,0.61914,0.265639
0.63477,0.61914,0.265683
0.64258,0.61914,0.265716
0.65039,0.61914,0.265703
0.6582,0.61914,0.265606
0.66602,0.61914,0.265513
0.67383,0.61914,0.265515
0.68164,0.61914,0.265582
0.68945,0.61914,0.265587
0.69727,0.61914,0.265489
0.70508,0.61914,0.265479
0.71289,0.61914,0.265559
0.7207,0.61914,0.265592
0.72852,0.61914,0.265562
0.73633,0.61914,0.265542
0.74414,0.61914,0.265206
0.75195,0.61914,0.178032
0.75977,0.61914,0.125025
0.76758,0.61914,0.125
0.77539,0.61914,0.125
0.7832,0.61914,0.125
0.79102,0.61914,0.125
0.79883,0.61914,0.125
0.80664,0.61914,0.125
0.81445,0.61914,0.125
0.82227,0.61914,0.125
0.83008,0.61914,0.125
0.83789,0.61914,0.125
0.8457,0.61914,0.125
0.85352,0.61914,0.125
0.86133,0.61914,0.125
0.86914,0.61914,0.125
0.87695,0.61914,0.125
0.88477,0.61914,0.125
0.89258,0.61914,0.125
0.90039,0.61914,0.125
0.9082,0.61914,0.125
0.91602,0.61914,0.125
0.92383,0.61914,0.125
0.93164,0.61914,0.125
0.93945,0.61914,0.125
0.94727,0.61914,0.125
0.95508,0.61914,0.125
0.96289,0.61914,0.125
0.9707,0.61914,0.125
0.97852,0.61914,0.125
0.98633,0.61914,0.125
0.99414,0.61914,0.125
0.0019531,0.62695,1
0.0097656,0.62695,1
0.017578,0.62695,1
0.025391,0.62695,1
0.033203,0.62695,1
0.041016,0.62695,1
0.048828,0.62695,1
0.056641,0.62695,1
0.064453,0.62695,1
0.072266,0.62695,1
0.080078,0.62695,1
0.087891,0.62695,1
0.095703,0.62695,0.999999
0.10352,0.62695,0.999951
0.11133,0.62695,0.997158
0.11914,0.62695,0.98447
0.12695,0.62695,0.965482
0.13477,0.62695,0.94393
0.14258,0.62695,0.921559
0.15039,0.62695,0.899049
0.1582,0.62695,0.876674
0.16602,0.62695,0.854555
0.17383,0.62695,0.832759
0.18164,0.62695,0.811319
0.18945,0.62695,0.790259
0.19727,0.62695,0.769588
0.20508,0.62695,0.749313
0.21289,0.62695,0.72944
0.2207,0.62695,0.709967
0.22852,0.62695,0.690893
0.23633,0.62695,0.672216
0.24414,0.62695,0.653933
0.25195,0.62695,0.63604
0.25977,0.62695,0.618533
0.26758,0.62695,0.601408
0.27539,0.62695,0.584658
0.2832,0.62695,0.568279
0.29102,0.62695,0.552264
0.29883,0.62695,0.536609
0.30664,0.62695,0.521307
0.31445,0.62695,0.506353
0.32227,0.62695,0.491746
0.33008,0.62695,0.477492
0.33789,0.62695,0.463599
0.3457,0.62695,0.450136
0.35352,0.62695,0.437486
0.36133,0.62695,0.427203
0.36914,0.62695,0.422956
0.37695,0.62695,0.423757
0.38477,0.62695,0.425989
0.39258,0.62695,0.426279
0.40039,0.62695,0.426069
0.4082,0.62695,0.426083
0.41602,0.62695,0.426247
0.42383,0.62695,0.426266
0.43164,0.62695,0.426255
0.43945,0.62695,0.426286
0.44727,0.62695,0.426342
0.45508,0.62695,0.426348
0.46289,0.62695,0.426341
0.4707,0.62695,0.426336
0.47852,0.62695,0.426276
0.48633,0.62695,0.42617
0.49414,0.62695,0.426147
0.50195,0.62695,0.426201
0.50977,0.62695,0.426245
0.51758,0.62695,0.426186
0.52539,0.62695,0.426029
0.5332,0.62695,0.425819
0.54102,0.62695,0.42568
0.54883,0.62695,0.425026
0.55664,0.62695,0.414673
0.56445,0.62695,0.368599
0.57227,0.62695,0.299718
0.58008,0.62695,0.263686
0.58789,0.62695,0.26283
0.5957,0.62695,0.263769
0.60352,0.62695,0.265405
0.61133,0.62695,0.26561
0.61914,0.62695,0.265639
0.62695,0.62695,0.265683
0.63477,0.62695,0.265716
0.64258,0.62695,0.265703
0.65039,0.62695,0.265606
0.6582,0.62695,0.265513
0.66602,0.62695,0.265515
0.67383,0.62695,0.265582
0.68164,0.62695,0.265587
0.68945,0.62695,0.265489
0.69727,0.62695,0.265479
0.70508,0.62695,0.265559
0.71289,0.62695,0.265592
0.7207,0.62695,0.265562
0.72852,0.62695,0.265542
0.73633,0.62695,0.265206
0.74414,0.62695,0.178032
0.75195,0.62695,0.125025
0.75977,0.62695,0.125
0.76758,0.62695,0.125
0.77539,0.62695,0.125
0.7832,0.62695,0.125
0.79102,0.62695,0.125
0.79883,0.62695,0.125
0.80664,0.62695,0.125
0.81445,0.62695,0.125
0.82227,0.62695,0.125
0.83008,0.62695,0.125
0.83789,0.62695,0.125
0.8457,0.62695,0.125
0.85352,0.62695,0.125
0.86133,0.62695,0.125
0.86914,0.62695,0.125
0.87695,0.62695,0.125
0.88477,0.62695,0.125
0.89258,0.62695,0.125
0.90039,0.62695,0.125
0.9082,0.62695,0.125
0.91602,0.62695,0.125
0.92383,0.62695,0.125
0.93164,0.62695,0.125
0.93945,0.62695,0.125
0.94727,0.62695,0.125
0.95508,0.62695,0.125
0.96289,0.62695,0.125
0.9707,0.62695,0.125
0.97852,0.62695,0.125
0.98633,0.62695,0.125
0.99414,0.62695,0.125
0.0019531,0.63477,1
0.0097656,0.63477,1
0.017578,0.63477,1
0.025391,0.63477,1
0.033203,0.63477,1
0.041016,0.63477,1
0.048828,0.63477,1
0.056641,0.63477,1
0.064453,0.63477,1
0.072266,0.63477,1
0.080078,0.63477,1
0.087891,0.63477,0.999999
0.095703,0.63477,0.999951
0.10352,0.63477,0.997158
0.11133,0.63477,0.98447
0.11914,0.63477,0.965482
0.12695,0.63477,0.94393
0.13477,0.63477,0.921559
0.14258,0.63477,0.899049
0.15039,0.63477,0.876674
0.1582,0.63477,0.854555
0.16602,0.63477,0.832758
0.17383,0.63477,0.81132
0.18164,0.63477,0.790259
0.18945,0.63477,0.769588
0.19727,0.63477,0.749313
0.20508,0.63477,0.72944
0.21289,0.63477,0.709967
0.2207,0.63477,0.690893
0.22852,0.63477,0.672216
0.23633,0.63477,0.653933
0.24414,0.63477,0.63604
0.25195,0.63477,0.618533
0.25977,0.63477,0.601408
0.26758,0.63477,0.584658
0.27539,0.63477,0.568279
0.2832,0.63477,0.552264
0.29102,0.63477,0.536609
0.29883,0.63477,0.521307
0.30664,0.63477,0.506353
0.31445,0.63477,0.491746
0.32227,0.63477,0.477491
0.33008,0.63477,0.463599
0.33789,0.63477,0.450136
0.3457,0.63477,0.437486
0.35352,0.63477,0.427203
0.36133,0.63477,0.422956
0.36914,0.63477,0.423757
0.37695,0.63477,0.425989
0.38477,0.63477,0.426279
0.39258,0.63477,0.426069
0.40039,0.63477,0.426083
0.4082,0.63477,0.426247
0.41602,0.63477,0.426266
0.42383,0.63477,0.426255
0.43164,0.63477,0.426286
0.43945,0.63477,0.426342
0.44727,0.63477,0.426348
0.45508,0.63477,0.426341
0.46289,0.63477,0.426336
0.4707,0.63477,0.426276
0.47852,0.63477,0.42617
0.48633,0.63477,0.426147
0.49414,0.63477,0.426201
0.50195,0.63477,0.426245
0.50977,0.63477,0.426186
0.51758,0.63477,0.426029
0.52539,0.63477,0.425819
0.5332,0.63477,0.42568
0.54102,0.63477,0.425026
0.54883,0.63477,0.414673
0.55664,0.63477,0.368599
0.56445,0.63477,0.299718
0.57227,0.63477,0.263686
0.58008,0.63477,0.26283
0.58789,0.63477,0.263769
0.5957,0.63477,0.265405
0.60352,0.63477,0.26561
0.61133,0.63477,0.265639
0.61914,0.63477,0.265683
0.62695,0.63477,0.265716
0.63477,0.63477,0.265703
0.64258,0.63477,0.265606
0.65039,0.63477,0.265513
0.6582,0.63477,0.265515
0.66602,0.63477,0.265582
0.67383,0.63477,0.265587
0.68164,0.63477,0.265489
0.68945,0.63477,0.265479
0.69727,0.63477,0.265559
0.70508,0.63477,0.265592
0.71289,0.63477,0.265562
0.7207,0.63477,0.265542
0.72852,0.63477,0.265206
0.73633,0.63477,0.178032
0.74414,0.63477,0.125025
0.75195,0.63477,0.125
0.75977,0.63477,0.125
0.76758,0.63477,0.125
0.77539,0.63477,0.125
0.7832,0.63477,0.125
0.79102,0.63477,0.125
0.79883,0.63477,0.125
0.80664,0.63477,0.125
0.81445,0.63477,0.125
0.82227,0.63477,0.125
0.83008,0.63477,0.125
0.83789,0.63477,0.125
0.8457,0.63477,0.125
0.85352,0.63477,0.125
0.86133,0.63477,0.125
0.86914,0.63477,0.125
0.87695,0.63477,0.125
0.88477,0.63477,0.125
0.89258,0.63477,0.125
0.90039,0.63477,0.125
0.9082,0.63477,0.125
0.91602,0.63477,0.125
0.92383,0.63477,0.125
0.93164,0.63477,0.125
0.93945,0.63477,0.125
0.94727,0.63477,0.125
0.95508,0.63477,0.125
0.96289,0.63477,0.125
0.9707,0.63477,0.125
0.97852,0.63477,0.125
0.98633,0.63477,0.125
0.99414,0.63477,0.125
0.0019531,0.64258,1
0.0097656,0.64258,1
0.017578,0.64258,1
0.025391,0.64258,1
0.033203,0.64258,1
0.041016,0.64258,1
0.048828,0.64258,1
0.056641,0.64258,1
0.064453,0.64258,1
0.072266,0.64258,1
0.080078,0.64258,0.999999
0.087891,0.64258,0.999951
0.095703,0.64258,0.997158
0.10352,0.64258,0.98447
0.11133,0.64258,0.965482
0.11914,0.64258,0.94393
0.12695,0.64258,0.921559
0.13477,0.64258,0.899049
0.14258,0.64258,0.876674
0.15039,0.64258,0.854555
0.1582,0.64258,0.832758
0.16602,0.64258,0.81132
0.17383,0.64258,0.790259
0.18164,0.64258,0.769588
0.18945,0.64258,0.749313
0.19727,0.64258,0.72944
0.20508,0.64258,0.709967
0.21289,0.64258,0.690893
0.2207,0.64258,0.672216
0.22852,0.64258,0.653933
0.23633,0.64258,0.63604
0.24414,0.64258,0.618533
0.25195,0.64258,0.601408
0.25977,0.64258,0.584658
0.26758,0.64258,0.568279
0.27539,0.64258,0.552264
0.2832,0.64258,0.536609
0.29102,0.64258,0.521307
0.29883,0.64258,0.506353
0.30664,0.64258,0.491746
0.31445,0.64258,0.477491
0.32227,0.64258,0.463599
0.33008,0.64258,0.450136
0.33789,0.64258,0.437486
0.3457,0.64258,0.427203
0.35352,0.64258,0.422956
0.36133,0.64258,0.423757
0.36914,0.64258,0.425989
0.37695,0.64258,0.426279
0.38477,0.64258,0.426069
0.39258,0.64258,0.426083
0.40039,0.64258,0.426247
0.4082,0.64258,0.426266
0.41602,0.64258,0.426255
0.42383,0.64258,0.426286
0.43164,0.64258,0.426342
0.43945,0.64258,0.426348
0.44727,0.64258,0.426341
0.45508,0.64258,0.426336
0.46289,0.64258,0.426276
0.4707,0.64258,0.42617
0.47852,0.64258,0.426147
0.48633,0.64258,0.426201
0.49414,0.64258,0.426245
0.50195,0.64258,0.426186
0.50977,0.64258,0.426029
0.51758,0.64258,0.425819
0.52539,0.64258,0.42568
0.5332,0.64258,0.425026
0.54102,0.64258,0.414673
0.54883,0.64258,0.368599
0.55664,0.64258,0.299718
0.56445,0.64258,0.263686
0.57227,0.64258,0.26283
0.58008,0.64258,0.263769
0.58789,0.64258,0.265405
0.5957,0.64258,0.26561
0.60352,0.64258,0.265639
0.61133,0.64258,0.265683
0.61914,0.64258,0.265716
0.62695,0.64258,0.265703
0.63477,0.64258,0.265606
0.64258,0.64258,0.265513
0.65039,0.64258,0.265515
0.6582,0.64258,0.265582
0.66602,0.64258,0.265587
0.67383,0.64258,0.265489
0.68164,0.64258,0.265479
0.68945,0.64258,0.265559
0.69727,0.64258,0.265592
0.70508,0.64258,0.265562
0.71289,0.64258,0.265542
0.7207,0.64258,0.265206
0.72852,0.64258,0.178032
0.73633,0.64258,0.125025
0.74414,0.64258,0.125
0.75195,0.64258,0.125
0.75977,0.64258,0.125
0.76758,0.64258,0.125
0.77539,0.64258,0.125
0.7832,0.64258,0.125
0.79102,0.64258,0.125
0.79883,0.64258,0.125
0.80664,0.64258,0.125
0.81445,0.64258,0.125
0.82227,0.64258,0.125
0.83008,0.64258,0.125
0.83789,0.64258,0.125
0.8457,0.64258,0.125
0.85352,0.64258,0.125
0.86133,0.64258,0.125
0.86914,0.64258,0.125
0.87695,0.64258,0.125
0.88477,0.64258,0.125
0.89258,0.64258,0.125
0.90039,0.64258,0.125
0.9082,0.64258,0.125
0.91602,0.64258,0.125
0.92383,0.64258,0.125
0.93164,0.64258,0.125
0.93945,0.64258,0.125
0.94727,0.64258,0.125
